-9.966520954148135047e-03,1.339339033940958705e-02,-6.628260895883058244e-03,1.696659216606077186e-02,-1.043615917730326970e-02,2.403852088222433944e-02,-2.535009122075899263e-02
-3.626608223889833020e-04,5.660635441312377933e-03,-1.749373177834090062e-02,2.040160837923032672e-03,4.778014521028797063e-03,4.231675853621720031e-03,3.336824633985112191e-03
-1.728509892032840944e-02,2.157178325042004643e-03,2.837084291523303894e-03,2.099382663248147360e-02,8.040533864942543685e-03,-4.435319952334759730e-03,-1.112381072681377196e-02
7.786835180505803644e-04,3.647255451271175339e-04,1.809132284963086215e-02,-7.178801262358616882e-03,3.340971428726924059e-03,-1.970095309504998286e-03,-1.383776104229077382e-02
-1.219717631830448575e-02,8.643891044895204642e-03,-1.102078887364917048e-03,-9.708067128153533704e-03,1.741715046101272729e-02,1.390141272651091060e-02,-1.528785300470184190e-02
1.267104023657715343e-02,-4.542980014692055146e-03,-5.608806866797944220e-03,-1.837119775699930929e-02,1.638429628827743276e-02,-9.464312793924940445e-03,1.138786712079441904e-02
1.652180455986058255e-02,-4.692605203620539567e-03,1.036324565219327171e-02,-2.084435514964039574e-02,-1.955916238625174386e-02,6.288600217087917180e-03,1.297467427967853582e-02
1.763495195214852262e-02,-6.806322680436713117e-03,-1.183770510116890357e-02,-7.897468940283314254e-03,1.148853517488806174e-02,2.044519569056111111e-03,-9.130192110862714490e-04
-8.947101133183631497e-03,1.963724099809312533e-04,9.508357114097759286e-03,8.893284430049400169e-03,-1.109466030167469142e-02,-5.775263100562823791e-03,6.972571795330894349e-03
1.764376744302770597e-02,2.174580554266503964e-03,1.816594992021083182e-02,-2.421600940456530848e-02,-9.979545609774381418e-03,-2.994549671115761917e-03,2.504034303641287495e-03
1.492277707972310651e-02,-3.437098990439323414e-03,-1.182155048356250786e-02,5.131677477041398858e-03,-8.885294873812728950e-03,1.222410479336856612e-03,3.745060380431116005e-03
-2.391102066183991431e-03,-7.643619248696991754e-03,-2.211239122680791480e-02,1.854952596245493593e-02,1.764420618604796778e-02,-7.333136490302960640e-04,-3.210353384518078394e-03
-6.878414034651617742e-03,7.203677645890497680e-03,8.202029321819242699e-03,-1.629172149422164831e-02,-1.381752102979812331e-02,6.074355413079113482e-03,1.770088043212160109e-02
2.307471483652123300e-03,-4.904341134838887881e-03,1.773463992225334310e-02,-1.779088914554609671e-02,8.723641031326435230e-03,-4.671297141805001046e-04,-4.039809038449389614e-03
-6.152471435135708350e-03,1.759788823392036475e-02,-1.175945352965181157e-02,-2.542809897864079308e-02,2.870708114813032633e-02,-9.565765503744419820e-03,7.998678898198509010e-03
6.909619941954585169e-03,-1.275192063983025814e-02,1.020361638089884934e-02,-1.004544791666183573e-02,-2.017571554782360624e-02,1.182560565280463445e-02,1.637921995733683869e-02
